SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks,method
T115,Test,C2 (none),2,0,MaxLookAwayTime,Yes,28,Same_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,177758688,177770931,7091,0,0,7091,0,177761539,177770930,LookCenter,online
T115,Test,C2 (none),3,0,MaxLookAwayTime,Yes,41,AuditoryControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,177770931,177784066,9419,0,0,9419,0,177772367,177784066,LookCenter,online
T115,Test,C2 (none),4,0,MaxStimulusTime,Yes,42,VisualControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object2 Loom.mp4,NA,NA,177784066,177799918,13713,0,0,13713,0,177785917,177799918,LookCenter,online
T116,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/federicabulgarelli/Downloads/Cat5Sec.mov,NA,NA,1107539,1117177,4743,0,0,4743,0,1110212,1117177,LookCenter,online
T116,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,1117178,1171468,3351,0,0,3351,0,1119463,1171468,LookCenter,online
T116,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/federicabulgarelli/Desktop/Calibration_Movie.mp4,NA,NA,1171474,1197724,24516,0,0,24516,0,1172717,1197724,LookCenter,online
T116,PreFam,default (none),1,0,MaxStimulusTime,No,22,Apple,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Apple looming.mp4,NA,NA,1197728,1214471,13672,0,0,13672,0,1200469,1214471,LookCenter,online
T116,PreFam,default (none),2,0,MaxStimulusTime,No,23,Ball,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Ball looming.mp4,NA,NA,1214472,1229631,13705,0,0,13705,0,1215630,1229631,LookCenter,online
T116,PreFam,default (none),3,0,MaxStimulusTime,No,24,Shoe,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Shoe looming.mp4,NA,NA,1229632,1244675,13733,0,0,13733,0,1230674,1244675,LookCenter,online
T116,PreFam,default (none),4,0,MaxLookAwayTime,No,25,Dog,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Dog looming.mp4,NA,NA,1244678,1252813,4550,0,0,4550,0,1245998,1252813,LookCenter,online
T116,Habituation,default (none),1,0,MaxStimulusTime,No,26,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1252817,1271271,13820,0,0,13820,0,1257263,1271271,LookCenter,online
T116,Habituation,default (none),2,0,MaxStimulusTime,No,31,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1271273,1287479,12868,0,0,12868,0,1273469,1287479,LookCenter,online
T116,Habituation,default (none),3,0,MaxStimulusTime,No,32,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1287481,1304439,13783,0,0,13783,0,1290434,1304439,LookCenter,online
T116,Habituation,default (none),4,0,MaxLookAwayTime,No,33,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1304440,1312778,4708,0,0,4708,0,1305745,1312778,LookCenter,online
T116,Habituation,default (none),5,0,MaxLookAwayTime,No,34,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1312779,1325450,6518,0,0,6518,0,1313603,1325450,LookCenter,online
T116,Habituation,default (none),6,0,MaxStimulusTime,No,35,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1325451,1342772,13807,0,0,13807,0,1328768,1342772,LookCenter,online
T116,Habituation,default (none),7,0,MaxLookAwayTime,No,36,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1342773,1347427,1177,0,0,1177,0,1343893,1347427,LookCenter,online
T116,Habituation,default (none),8,0,MaxLookAwayTime,No,37,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1347428,1355227,3384,0,0,3384,0,1349615,1355227,LookCenter,online
T116,Habituation,default (none),9,0,MaxStimulusTime,No,38,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1355228,1372198,13767,0,0,13767,0,1358192,1372198,LookCenter,online
T116,Habituation,default (none),10,0,MaxStimulusTime,No,39,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1372200,1395238,12649,0,0,12649,0,1381237,1395238,LookCenter,online
T116,Habituation,default (none),11,0,MaxLookAwayTime,No,40,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1395240,1400658,1737,0,0,1737,0,1396568,1400658,LookCenter,online
T116,Habituation,default (none),12,0,MaxLookAwayTime,No,41,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1400659,1415534,9211,0,0,9211,0,1404113,1415534,LookCenter,online
T116,Habituation,default (none),13,0,MaxLookAwayTime,No,42,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1415535,1434582,9280,0,0,9280,0,1423047,1434582,LookCenter,online
T116,Habituation,default (none),14,0,MaxLookAwayTime,No,43,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1434582,1453387,10854,0,0,10854,0,1440263,1453387,LookCenter,online
T116,Habituation,default (none),15,0,MaxLookAwayTime,No,44,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1453388,1472731,7984,0,0,7984,0,1462482,1472731,LookCenter,online
T116,Habituation,default (none),16,0,MaxLookAwayTime,No,45,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1472732,1485423,8400,0,0,8400,0,1474701,1485423,LookCenter,online
T116,Habituation,default (none),17,0,MaxLookAwayTime,No,46,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1485424,1491351,2212,0,0,2212,0,1486781,1491351,LookCenter,online
T116,Habituation,default (none),18,0,MaxStimulusTime,No,47,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1491352,1507335,8712,0,0,8712,0,1493334,1507335,LookCenter,online
T116,Habituation,default (none),19,0,MaxLookAwayTime,No,48,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1507336,1515976,1845,0,0,1845,0,1511906,1515976,LookCenter,online
T116,Test,C1 (none),1,0,MaxLookAwayTime,Yes,27,Same_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1515978,1525121,5868,0,0,5868,0,1516936,1525121,LookCenter,online
T116,Test,C1 (none),2,0,MaxStimulusTime,Yes,28,NT_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1525122,1544328,13822,0,0,13822,0,1530318,1544328,LookCenter,online
T116,Test,C1 (none),3,0,MaxLookAwayTime,Yes,52,AuditoryControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,1544329,1549726,1943,0,0,1943,0,1545420,1549726,LookCenter,online
T116,Test,C1 (none),4,0,MaxStimulusTime,Yes,53,VisualControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object2 Loom.mp4,NA,NA,1549726,1565389,13444,0,0,13444,0,1551387,1565389,LookCenter,online
T118,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/federicabulgarelli/Downloads/Cat5Sec.mov,NA,NA,42995608,43004933,4843,0,0,4843,0,42997745,43004933,LookCenter,online
T118,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,43004935,43120776,2771,0,0,2771,0,43006891,43120776,LookCenter,online
T118,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/federicabulgarelli/Desktop/Calibration_Movie.mp4,NA,NA,43120780,43147984,24827,0,0,24827,0,43122978,43147984,LookCenter,online
T118,PreFam,default (none),1,0,MaxLookAwayTime,No,22,Apple,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Apple looming.mp4,NA,NA,43147986,43164217,10740,0,0,10740,0,43151245,43164217,LookCenter,online
T118,PreFam,default (none),2,0,MaxLookAwayTime,No,23,Ball,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Ball looming.mp4,NA,NA,43164218,43170465,2326,0,0,2326,0,43165872,43170465,LookCenter,online
T118,PreFam,default (none),3,0,MaxLookAwayTime,No,24,Shoe,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Shoe looming.mp4,NA,NA,43170466,43184638,9990,0,0,9990,0,43172438,43184638,LookCenter,online
T118,PreFam,default (none),4,0,MaxLookAwayTime,No,25,Dog,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Dog looming.mp4,NA,NA,43184642,43199336,9603,0,0,9603,0,43187468,43199336,LookCenter,online
T118,Habituation,default (none),1,0,MaxStimulusTime,No,26,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43199339,43214509,12482,0,0,12482,0,43200507,43214509,LookCenter,online
T118,Habituation,default (none),2,0,MaxLookAwayTime,No,31,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43214512,43229498,10324,0,0,10324,0,43216865,43229498,LookCenter,online
T118,Habituation,default (none),3,0,MaxLookAwayTime,No,32,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43229499,43236366,3132,0,0,3132,0,43231015,43236366,LookCenter,online
T118,Habituation,default (none),4,0,MaxLookAwayTime,No,33,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43236368,43251862,8060,0,0,8060,0,43241590,43251862,LookCenter,online
T118,Habituation,default (none),5,0,MaxLookAwayTime,No,34,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43251863,43259600,3736,0,0,3736,0,43253643,43259600,LookCenter,online
T118,Habituation,default (none),6,0,MaxLookAwayTime,No,35,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43259602,43267484,4733,0,0,4733,0,43260512,43267484,LookCenter,online
T118,Habituation,default (none),7,0,MaxLookAwayTime,No,36,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43267485,43277728,6310,0,0,6310,0,43269197,43277728,LookCenter,online
T118,Habituation,default (none),8,0,MaxLookAwayTime,No,37,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43277729,43287495,4510,0,0,4510,0,43280755,43287495,LookCenter,online
T118,Habituation,default (none),9,0,MaxLookAwayTime,No,38,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43287496,43295067,3071,0,0,3071,0,43289740,43295067,LookCenter,online
T118,Habituation,default (none),10,0,MaxLookAwayTime,No,39,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43295070,43302816,3938,0,0,3938,0,43296588,43302816,LookCenter,online
T118,Habituation,default (none),11,0,MaxLookAwayTime,No,40,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43302817,43309522,1752,0,0,1752,0,43305626,43309522,LookCenter,online
T118,Test,C2 (none),1,0,MaxLookAwayTime,Yes,27,NT_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43309524,43325651,11332,0,0,11332,0,43312047,43325651,LookCenter,online
T118,Test,C2 (none),2,0,MaxLookAwayTime,Yes,28,Same_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43325652,43335458,3505,0,0,3505,0,43329790,43335458,LookCenter,online
T118,Test,C2 (none),3,0,MaxLookAwayTime,Yes,44,AuditoryControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,43335459,43349008,10243,0,0,10243,0,43336506,43349008,LookCenter,online
T118,Test,C2 (none),4,0,MaxLookAwayTime,Yes,45,VisualControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object2 Loom.mp4,NA,NA,43349008,43358508,5180,0,0,5180,0,43351080,43358508,LookCenter,online
T122,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/federicabulgarelli/Downloads/Cat5Sec.mov,NA,NA,30839093,30847756,4489,0,0,4489,0,30840981,30847756,LookCenter,online
T122,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,30847757,30905775,3462,0,0,3462,0,30849138,30905775,LookCenter,online
T122,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/federicabulgarelli/Desktop/Calibration_Movie.mp4,NA,NA,30905783,30932417,24667,0,0,24667,0,30907407,30932417,LookCenter,online
T122,PreFam,default (none),1,0,MaxStimulusTime,No,22,Apple,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Apple looming.mp4,NA,NA,30932420,30948144,13777,0,0,13777,0,30934143,30948144,LookCenter,online
T122,PreFam,default (none),2,0,MaxStimulusTime,No,23,Ball,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Ball looming.mp4,NA,NA,30948146,30963732,13714,0,0,13714,0,30949731,30963732,LookCenter,online
T122,PreFam,default (none),3,0,MaxStimulusTime,No,24,Shoe,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Shoe looming.mp4,NA,NA,30963733,30979000,13623,0,0,13623,0,30964998,30979000,LookCenter,online
T122,PreFam,default (none),4,0,MaxStimulusTime,No,25,Dog,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Dog looming.mp4,NA,NA,30979003,30994983,13717,0,0,13717,0,30980981,30994983,LookCenter,online
T122,Habituation,default (none),1,0,MaxStimulusTime,No,26,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,30994985,31010644,12674,0,0,12674,0,30996642,31010644,LookCenter,online
T122,Habituation,default (none),2,0,MaxStimulusTime,No,31,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31010646,31026830,13806,0,0,13806,0,31012827,31026830,LookCenter,online
T122,Habituation,default (none),3,0,MaxStimulusTime,No,32,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31026831,31042464,13700,0,0,13700,0,31028456,31042464,LookCenter,online
T122,Habituation,default (none),4,0,MaxStimulusTime,No,33,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31042465,31057663,13231,0,0,13231,0,31043656,31057663,LookCenter,online
T122,Habituation,default (none),5,0,MaxStimulusTime,No,34,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31057664,31073156,13749,0,0,13749,0,31059153,31073156,LookCenter,online
T122,Habituation,default (none),6,0,MaxStimulusTime,No,35,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31073157,31088594,13221,0,0,13221,0,31074587,31088594,LookCenter,online
T122,Habituation,default (none),7,0,MaxLookAwayTime,No,36,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31088595,31101928,9265,0,0,9265,0,31090261,31101928,LookCenter,online
T122,Habituation,default (none),8,0,MaxStimulusTime,No,37,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31101929,31117185,13770,0,0,13770,0,31103179,31117185,LookCenter,online
T122,Habituation,default (none),9,0,MaxLookAwayTime,No,38,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31117186,31132451,11113,0,0,11113,0,31118943,31132451,LookCenter,online
T122,Habituation,default (none),10,0,MaxStimulusTime,No,39,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31132452,31148018,13734,0,0,13734,0,31134016,31148018,LookCenter,online
T122,Habituation,default (none),11,0,MaxLookAwayTime,No,40,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31148020,31158069,6143,0,0,6143,0,31149659,31158069,LookCenter,online
T122,Habituation,default (none),12,0,MaxLookAwayTime,No,41,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31158070,31163940,1972,0,0,1972,0,31159696,31163940,LookCenter,online
T122,Habituation,default (none),13,0,MaxLookAwayTime,No,42,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31163941,31173405,5066,0,0,5066,0,31166140,31173405,LookCenter,online
T122,Habituation,default (none),14,0,MaxLookAwayTime,No,43,Neem_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31173408,31180242,2727,0,0,2727,0,31175305,31180242,LookCenter,online
T122,Test,C1 (none),1,0,MaxLookAwayTime,Yes,27,Same_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31180244,31186515,2030,0,0,2030,0,31182255,31186515,LookCenter,online
T122,Test,C1 (none),2,0,MaxStimulusTime,Yes,28,NT_test,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31186517,31202356,13782,0,0,13782,0,31188355,31202356,LookCenter,online
T122,Test,C1 (none),3,0,MaxStimulusTime,Yes,47,AuditoryControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object Loom.mp4,NA,NA,31202357,31217747,12255,0,0,12255,0,31203740,31217747,LookCenter,online
T122,Test,C1 (none),4,0,MaxLookAwayTime,Yes,48,VisualControl,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object2 Loom.mp4,NA,NA,31217748,31226639,4971,0,0,4971,0,31219442,31226639,LookCenter,online
T165,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/lr219/Desktop/NewTalker 2/Cat5Sec.mov,NA,NA,124403,147813,5182,0,0,5182,0,140024,147813,LookCenter,online
T165,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,147814,166932,1378,0,0,1378,0,149223,166932,LookCenter,online
T165,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/lr219/Desktop/NewTalker 2/Calibration_Movie.mp4,NA,NA,166938,195690,24652,0,0,24652,0,170689,195690,LookCenter,online
T165,PreFam,default (none),1,0,MaxStimulusTime,No,22,Apple,NA,NA,/Users/lr219/Desktop/NewTalker 2/Apple looming.mp4,NA,NA,195693,211114,13337,0,0,13337,0,197113,211114,LookCenter,online
T165,PreFam,default (none),2,0,MaxStimulusTime,No,23,Ball,NA,NA,/Users/lr219/Desktop/NewTalker 2/Ball looming.mp4,NA,NA,211116,227555,13573,0,0,13573,0,213553,227555,LookCenter,online
T165,PreFam,default (none),3,0,MaxStimulusTime,No,24,Shoe,NA,NA,/Users/lr219/Desktop/NewTalker 2/Shoe looming.mp4,NA,NA,227555,243163,13474,0,0,13474,0,229162,243163,LookCenter,online
T165,PreFam,default (none),4,0,MaxStimulusTime,No,25,Dog,NA,NA,/Users/lr219/Desktop/NewTalker 2/Dog looming.mp4,NA,NA,243165,258888,13641,0,0,13641,0,244887,258888,LookCenter,online
T165,Habituation,default (none),1,0,MaxStimulusTime,No,26,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,258891,274254,13526,0,0,13526,0,260248,274254,LookCenter,online
T165,Habituation,default (none),2,0,MaxStimulusTime,No,31,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,274256,290646,13548,0,0,13548,0,276643,290646,LookCenter,online
T165,Habituation,default (none),3,0,MaxStimulusTime,No,32,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,290647,306366,11925,0,0,11925,0,292362,306366,LookCenter,online
T165,Habituation,default (none),4,0,MaxStimulusTime,No,33,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,306367,322577,13580,0,0,13580,0,308566,322577,LookCenter,online
T165,Habituation,default (none),5,0,MaxStimulusTime,No,34,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,322578,338511,13612,0,0,13612,0,324510,338511,LookCenter,online
T165,Habituation,default (none),6,0,MaxStimulusTime,No,35,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,338512,354560,13648,0,0,13648,0,340556,354560,LookCenter,online
T165,Habituation,default (none),7,0,MaxStimulusTime,No,36,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,354561,370015,13618,0,0,13618,0,356014,370015,LookCenter,online
T165,Habituation,default (none),8,0,MaxStimulusTime,No,37,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,370016,385839,13749,0,0,13749,0,371835,385839,LookCenter,online
T165,Habituation,default (none),9,0,MaxLookAwayTime,No,38,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,385840,394658,4613,0,0,4613,0,387623,394658,LookCenter,online
T165,Habituation,default (none),10,0,MaxStimulusTime,No,39,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,394659,410753,13639,0,0,13639,0,396751,410753,LookCenter,online
T165,Habituation,default (none),11,0,MaxStimulusTime,No,40,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,410755,426205,13593,0,0,13593,0,412200,426205,LookCenter,online
T165,Habituation,default (none),12,0,MaxStimulusTime,No,41,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,426206,442000,11433,0,0,11433,0,427999,442000,LookCenter,online
T165,Habituation,default (none),13,0,MaxLookAwayTime,No,42,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,442001,452483,5018,0,0,5018,0,444880,452483,LookCenter,online
T165,Habituation,default (none),14,0,MaxLookAwayTime,No,43,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,452485,465566,7358,0,0,7358,0,455848,465566,LookCenter,online
T165,Habituation,default (none),15,0,MaxLookAwayTime,No,44,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,465567,475766,4355,0,0,4355,0,468989,475766,LookCenter,online
T165,Habituation,default (none),16,0,MaxLookAwayTime,No,45,Neem_cm_single,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,475767,484170,4205,0,0,4205,0,477362,484170,LookCenter,online
T165,Test,C1 (none),1,0,MaxLookAwayTime,Yes,27,Same_test,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,484172,494680,6205,0,0,6205,0,486106,494680,LookCenter,online
T165,Test,C1 (none),2,0,MaxLookAwayTime,Yes,28,NT_test,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,494682,509690,10750,0,0,10750,0,496578,509690,LookCenter,online
T165,Test,C1 (none),3,0,MaxLookAwayTime,Yes,49,AuditoryControl,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object Loom.mp4,NA,NA,509691,527783,10905,0,0,10905,0,514514,527783,LookCenter,online
T165,Test,C1 (none),4,0,MaxStimulusTime,Yes,50,VisualControl,NA,NA,/Users/lr219/Desktop/NewTalker 2/Novel Object2 Loom.mp4,NA,NA,527783,545020,13596,0,0,13596,0,531018,545020,LookCenter,online
T123,PrePre,default (none),1,0,MaxLookAwayTime,No,16,AudioTest,NA,NA,/Users/federicabulgarelli/Downloads/Cat5Sec.mov,NA,NA,80997433,81006105,4620,0,0,4620,0,80999312,81006105,LookCenter,online
T123,Wait,default (none),1,0,GotLook,No,17,Wait,NA,NA,Color(rgb) #000000,NA,NA,81006107,81051230,3101,0,0,3101,0,81007296,81051230,LookCenter,online
T123,Calibration,default (none),1,0,MaxStimulusTime,No,20,Calibration,NA,NA,/Users/federicabulgarelli/Desktop/Calibration_Movie.mp4,NA,NA,81051236,81078006,24728,0,0,24728,0,81052984,81078006,LookCenter,online
T123,PreFam,default (none),1,0,MaxStimulusTime,No,22,Apple,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Apple looming.mp4,NA,NA,81078009,81094276,13812,0,0,13812,0,81080275,81094276,LookCenter,online
T123,PreFam,default (none),2,0,MaxStimulusTime,No,23,Ball,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Ball looming.mp4,NA,NA,81094278,81111115,13767,0,0,13767,0,81097115,81111115,LookCenter,online
T123,PreFam,default (none),3,0,MaxLookAwayTime,No,24,Shoe,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Shoe looming.mp4,NA,NA,81111117,81123560,8827,0,0,8827,0,81112398,81123560,LookCenter,online
T123,PreFam,default (none),4,0,MaxLookAwayTime,No,25,Dog,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Dog looming.mp4,NA,NA,81123563,81133800,5591,0,0,5591,0,81125906,81133800,LookCenter,online
T123,Habituation,default (none),1,0,MaxStimulusTime,No,26,Lof_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object2 Loom.mp4,NA,NA,81133803,81150248,13780,0,0,13780,0,81136247,81150248,LookCenter,online
T123,Habituation,default (none),2,0,MaxLookAwayTime,No,31,Lof_cm_single,NA,NA,/Users/federicabulgarelli/Downloads/NewTalker/Novel Object2 Loom.mp4,NA,NA,81150250,81165261,11347,0,0,11347,0,81151642,81165261,LookCenter,online
